regione;codStaz;annoI;annoF;parametro;maxPerc
bolzano;189;1989;1998;tmin;100
bolzano;214;1989;1998;tmax;100
bolzano;214;1989;1998;tmin;100
bolzano;166;1991;2015;tmax;95
bolzano;166;1991;2015;tmin;95
calabria;13;1961;1970;tmax;100
calabria;13;1961;1970;tmin;100
calabria;326;1961;1972;tmax;100
calabria;326;1961;1972;tmin;100
calabria;216;1961;1976;tmax;95
calabria;216;1961;1976;tmin;95
calabria;253;1961;1979;tmax;90
calabria;253;1961;1979;tmin;90
calabria;36;1961;1991;tmax;85
calabria;36;1961;1991;tmin;85
calabria;92;1961;1992;tmax;90
calabria;92;1961;1992;tmin;90
calabria;73;1961;1993;tmax;85
calabria;73;1961;1993;tmin;85
calabria;52;1961;1995;tmax;85
calabria;52;1961;1995;tmin;85
calabria;331;1961;2000;tmax;90
calabria;331;1961;2000;tmin;90
calabria;224;1961;2002;tmax;80
calabria;224;1961;2002;tmin;80
calabria;344;1961;2003;tmax;85
calabria;344;1961;2003;tmin;85
calabria;295;1961;2006;tmax;80
calabria;295;1961;2006;tmin;80
calabria;108;1961;2015;tmax;90
calabria;108;1961;2015;tmin;90
calabria;140;1961;2015;tmax;95
calabria;140;1961;2015;tmin;95
calabria;15;1961;2015;tmax;80
calabria;15;1961;2015;tmin;80
calabria;164;1961;2015;tmax;85
calabria;164;1961;2015;tmin;85
calabria;18;1961;2015;tmax;90
calabria;18;1961;2015;tmin;90
calabria;2;1961;2015;tmax;90
calabria;2;1961;2015;tmin;90
calabria;233;1961;2015;tmax;85
calabria;233;1961;2015;tmin;85
calabria;26;1961;2015;tmax;90
calabria;26;1961;2015;tmin;90
calabria;265;1961;2015;tmax;90
calabria;265;1961;2015;tmin;90
calabria;290;1961;2015;tmax;80
calabria;290;1961;2015;tmin;80
calabria;380;1961;2015;tmax;90
calabria;380;1961;2015;tmin;90
calabria;163;1962;2015;tmax;80
calabria;163;1962;2015;tmin;80
calabria;130;1963;1972;tmax;100
calabria;130;1963;1972;tmin;100
calabria;367;1965;2013;tmax;80
calabria;367;1965;2013;tmin;80
calabria;353;1985;2003;tmax;80
calabria;353;1985;2003;tmin;80
calabria;317;1985;2015;tmax;95
calabria;317;1985;2015;tmin;95
calabria;338;1985;2015;tmax;95
calabria;338;1985;2015;tmin;95
calabria;17;1988;2015;tmax;90
calabria;17;1988;2015;tmin;90
calabria;10;1989;2015;tmax;95
calabria;10;1989;2015;tmin;95
calabria;157;1989;2015;tmax;100
calabria;157;1989;2015;tmin;100
calabria;177;1989;2015;tmax;100
calabria;177;1989;2015;tmin;100
calabria;217;1989;2015;tmax;90
calabria;217;1989;2015;tmin;90
calabria;246;1989;2015;tmax;100
calabria;246;1989;2015;tmin;100
calabria;255;1989;2015;tmax;95
calabria;255;1989;2015;tmin;95
calabria;28;1989;2015;tmax;85
calabria;28;1989;2015;tmin;85
calabria;284;1989;2015;tmax;90
calabria;284;1989;2015;tmin;90
calabria;327;1989;2015;tmax;100
calabria;327;1989;2015;tmin;100
calabria;34;1989;2015;tmax;95
calabria;34;1989;2015;tmin;95
calabria;345;1989;2015;tmax;95
calabria;345;1989;2015;tmin;95
calabria;376;1989;2015;tmax;85
calabria;376;1989;2015;tmin;85
calabria;7;1989;2015;tmax;95
calabria;7;1989;2015;tmin;95
calabria;71;1989;2015;tmax;95
calabria;71;1989;2015;tmin;95
calabria;85;1989;2015;tmax;100
calabria;85;1989;2015;tmin;100
calabria;1;1990;2015;tmax;80
calabria;1;1990;2015;tmin;80
calabria;74;1991;2002;tmax;95
calabria;74;1991;2002;tmin;95
calabria;20;1991;2015;tmax;95
calabria;20;1991;2015;tmin;95
calabria;192;1993;2004;tmax;90
calabria;192;1993;2004;tmin;90
calabria;211;1993;2004;tmax;100
calabria;211;1993;2004;tmin;100
calabria;14;1993;2015;tmax;95
calabria;14;1993;2015;tmin;95
calabria;184;1993;2015;tmax;95
calabria;184;1993;2015;tmin;95
calabria;186;1993;2015;tmax;95
calabria;186;1993;2015;tmin;95
calabria;194;1993;2015;tmax;95
calabria;194;1993;2015;tmin;95
calabria;202;1993;2015;tmax;95
calabria;202;1993;2015;tmin;95
calabria;208;1993;2015;tmax;80
calabria;208;1993;2015;tmin;80
calabria;213;1993;2015;tmax;95
calabria;213;1993;2015;tmin;95
calabria;215;1993;2015;tmax;100
calabria;215;1993;2015;tmin;100
calabria;220;1993;2015;tmax;90
calabria;220;1993;2015;tmin;90
calabria;286;1993;2015;tmax;95
calabria;286;1993;2015;tmin;95
calabria;107;1998;2015;tmax;100
calabria;107;1998;2015;tmin;100
calabria;111;1998;2015;tmax;95
calabria;111;1998;2015;tmin;95
calabria;121;1998;2015;tmax;95
calabria;121;1998;2015;tmin;95
calabria;156;2000;2015;tmax;100
calabria;156;2000;2015;tmin;100
calabria;196;2000;2015;tmax;95
calabria;196;2000;2015;tmin;95
calabria;239;2000;2015;tmax;100
calabria;239;2000;2015;tmin;100
calabria;60;2000;2015;tmax;100
calabria;60;2000;2015;tmin;100
calabria;95;2000;2015;tmax;100
calabria;95;2000;2015;tmin;100
calabria;21;2001;2010;tmax;100
calabria;21;2001;2010;tmin;100
calabria;146;2001;2015;tmax;100
calabria;146;2001;2015;tmin;100
calabria;162;2001;2015;tmax;100
calabria;162;2001;2015;tmin;100
calabria;167;2001;2015;tmax;95
calabria;167;2001;2015;tmin;95
calabria;19;2001;2015;tmax;100
calabria;19;2001;2015;tmin;100
calabria;299;2001;2015;tmax;100
calabria;299;2001;2015;tmin;100
calabria;84;2001;2015;tmax;95
calabria;84;2001;2015;tmin;95
calabria;118;2002;2015;tmax;100
calabria;118;2002;2015;tmin;100
calabria;133;2002;2015;tmax;95
calabria;133;2002;2015;tmin;95
calabria;226;2002;2015;tmax;100
calabria;226;2002;2015;tmin;100
calabria;281;2002;2015;tmax;100
calabria;281;2002;2015;tmin;100
calabria;303;2002;2015;tmax;100
calabria;303;2002;2015;tmin;100
calabria;330;2002;2015;tmax;90
calabria;330;2002;2015;tmin;90
calabria;337;2002;2015;tmax;100
calabria;337;2002;2015;tmin;100
calabria;343;2002;2015;tmax;100
calabria;343;2002;2015;tmin;100
calabria;359;2002;2015;tmax;95
calabria;359;2002;2015;tmin;95
calabria;372;2002;2015;tmax;100
calabria;372;2002;2015;tmin;100
calabria;373;2002;2015;tmax;95
calabria;373;2002;2015;tmin;95
calabria;51;2002;2015;tmax;100
calabria;51;2002;2015;tmin;100
calabria;294;2003;2015;tmax;100
calabria;294;2003;2015;tmin;100
calabria;181;2005;2015;tmax;100
calabria;181;2005;2015;tmin;100
calabria;206;2005;2015;tmax;100
calabria;206;2005;2015;tmin;100
calabria;240;2005;2015;tmax;100
calabria;240;2005;2015;tmin;100
calabria;244;2005;2015;tmax;100
calabria;244;2005;2015;tmin;100
calabria;266;2005;2015;tmax;100
calabria;266;2005;2015;tmin;100
calabria;296;2005;2015;tmax;95
calabria;296;2005;2015;tmin;95
calabria;324;2005;2015;tmax;100
calabria;324;2005;2015;tmin;100
calabria;339;2005;2015;tmax;100
calabria;339;2005;2015;tmin;100
calabria;250;2006;2015;tmax;100
calabria;250;2006;2015;tmin;100
campania;10;2000;2015;tmax;95
campania;10;2000;2015;tmin;95
campania;11;2000;2015;tmax;100
campania;11;2000;2015;tmin;100
campania;12;2000;2015;tmax;95
campania;12;2000;2015;tmin;95
campania;13;2000;2015;tmax;100
campania;13;2000;2015;tmin;100
campania;15;2000;2015;tmax;100
campania;15;2000;2015;tmin;100
campania;16;2000;2015;tmax;100
campania;16;2000;2015;tmin;100
campania;17;2000;2015;tmax;100
campania;17;2000;2015;tmin;100
campania;22;2000;2015;tmax;95
campania;22;2000;2015;tmin;95
campania;23;2000;2015;tmax;100
campania;23;2000;2015;tmin;100
campania;24;2000;2015;tmax;100
campania;24;2000;2015;tmin;100
campania;35;2000;2015;tmax;100
campania;35;2000;2015;tmin;100
campania;9;2000;2015;tmax;95
campania;9;2000;2015;tmin;95
campania;36;2001;2015;tmax;95
campania;36;2001;2015;tmin;95
campania;37;2001;2015;tmax;100
campania;37;2001;2015;tmin;100
campania;38;2001;2015;tmax;100
campania;38;2001;2015;tmin;100
campania;39;2001;2015;tmax;100
campania;39;2001;2015;tmin;100
campania;41;2001;2015;tmax;100
campania;41;2001;2015;tmin;100
campania;42;2001;2015;tmax;95
campania;42;2001;2015;tmin;95
campania;43;2001;2015;tmax;100
campania;43;2001;2015;tmin;100
campania;44;2001;2015;tmax;100
campania;44;2001;2015;tmin;100
campania;45;2001;2015;tmax;100
campania;45;2001;2015;tmin;100
campania;46;2001;2015;tmax;100
campania;46;2001;2015;tmin;100
campania;47;2001;2015;tmax;100
campania;47;2001;2015;tmin;100
campania;49;2001;2015;tmax;90
campania;49;2001;2015;tmin;90
campania;101;2002;2015;tmax;100
campania;101;2002;2015;tmin;100
campania;102;2002;2015;tmax;100
campania;102;2002;2015;tmin;100
campania;103;2002;2015;tmax;95
campania;103;2002;2015;tmin;95
campania;108;2002;2015;tmax;100
campania;108;2002;2015;tmin;100
campania;110;2002;2015;tmax;100
campania;110;2002;2015;tmin;100
campania;111;2002;2015;tmax;100
campania;111;2002;2015;tmin;100
campania;120;2002;2015;tmax;100
campania;120;2002;2015;tmin;100
campania;121;2002;2015;tmax;100
campania;121;2002;2015;tmin;100
campania;187;2002;2015;tmax;85
campania;187;2002;2015;tmin;85
campania;99;2002;2015;tmax;100
campania;99;2002;2015;tmin;100
campania;100;2003;2015;tmax;100
campania;100;2003;2015;tmin;100
campania;113;2003;2015;tmax;100
campania;113;2003;2015;tmin;100
campania;98;2003;2015;tmax;100
campania;98;2003;2015;tmin;100
campania;95;2004;2015;tmax;100
campania;95;2004;2015;tmin;100
campania;112;2005;2015;tmax;100
campania;112;2005;2015;tmin;100
emilia;9107;1961;1972;tmax;100
emilia;9107;1961;1972;tmin;100
emilia;13099;1961;1975;tmax;85
emilia;13099;1961;1975;tmin;85
emilia;12838;1961;1982;tmax;95
emilia;12838;1961;1982;tmin;95
emilia;9186;1961;1987;tmax;100
emilia;9186;1961;1987;tmin;100
emilia;9292;1961;1987;tmax;80
emilia;9292;1961;1987;tmin;80
emilia;9212;1961;1990;tmax;95
emilia;9212;1961;1990;tmin;95
emilia;9358;1961;1993;tmax;90
emilia;9358;1961;1993;tmin;90
emilia;12674;1961;1994;tmin;100
emilia;12709;1961;1994;tmax;90
emilia;12709;1961;1994;tmin;90
emilia;12714;1961;1998;tmax;90
emilia;12714;1961;1998;tmin;90
emilia;13315;1961;1998;tmax;95
emilia;13315;1961;1998;tmin;95
emilia;9268;1961;1999;tmin;95
emilia;9567;1961;1999;tmax;95
emilia;9567;1961;1999;tmin;95
emilia;9102;1961;2000;tmax;95
emilia;9102;1961;2000;tmin;95
emilia;13337;1961;2002;tmax;100
emilia;13337;1961;2002;tmin;100
emilia;9268;1961;2002;tmax;95
emilia;9575;1961;2002;tmax;95
emilia;9575;1961;2002;tmin;95
emilia;13156;1961;2005;tmax;95
emilia;13156;1961;2005;tmin;95
emilia;12674;1961;2006;tmax;85
emilia;13024;1961;2006;tmax;100
emilia;13024;1961;2006;tmin;100
emilia;13147;1961;2006;tmax;100
emilia;13147;1961;2006;tmin;100
emilia;9120;1961;2006;tmax;100
emilia;9120;1961;2006;tmin;100
emilia;9154;1961;2006;tmax;95
emilia;9154;1961;2006;tmin;95
emilia;13253;1961;2007;tmax;95
emilia;13253;1961;2007;tmin;95
emilia;12897;1961;2008;tmax;100
emilia;12897;1961;2008;tmin;100
emilia;9223;1961;2008;tmax;85
emilia;9223;1961;2008;tmin;85
emilia;9161;1961;2009;tmax;100
emilia;9161;1961;2009;tmin;95
emilia;9384;1961;2009;tmax;95
emilia;9384;1961;2009;tmin;95
emilia;9240;1961;2010;tmax;100
emilia;9240;1961;2010;tmin;100
emilia;9049;1961;2012;tmax;95
emilia;9049;1961;2012;tmin;95
emilia;9227;1961;2012;tmax;90
emilia;9227;1961;2012;tmin;90
emilia;9405;1961;2012;tmax;95
emilia;9405;1961;2012;tmin;95
emilia;9592;1961;2012;tmax;95
emilia;9592;1961;2012;tmin;95
emilia;9058;1961;2013;tmax;95
emilia;9058;1961;2013;tmin;95
emilia;9121;1961;2013;tmax;95
emilia;9121;1961;2013;tmin;95
emilia;9162;1961;2013;tmax;100
emilia;9162;1961;2013;tmin;100
emilia;9248;1961;2013;tmax;100
emilia;9248;1961;2013;tmin;100
emilia;9273;1961;2013;tmax;100
emilia;9273;1961;2013;tmin;100
emilia;9331;1961;2013;tmax;95
emilia;9331;1961;2013;tmin;95
emilia;9589;1961;2013;tmax;95
emilia;9589;1961;2013;tmin;95
emilia;9127;1961;2014;tmax;90
emilia;9127;1961;2014;tmin;90
emilia;9206;1961;2014;tmax;95
emilia;9206;1961;2014;tmin;95
emilia;9312;1961;2014;tmax;100
emilia;9312;1961;2014;tmin;100
emilia;9566;1961;2014;tmax;100
emilia;9566;1961;2014;tmin;100
emilia;13119;1961;2015;tmax;95
emilia;13119;1961;2015;tmin;95
emilia;9013;1961;2015;tmax;100
emilia;9013;1961;2015;tmin;100
emilia;9036;1961;2015;tmax;100
emilia;9036;1961;2015;tmin;100
emilia;9045;1961;2015;tmax;100
emilia;9045;1961;2015;tmin;100
emilia;9146;1961;2015;tmax;100
emilia;9146;1961;2015;tmin;100
emilia;9177;1961;2015;tmax;85
emilia;9177;1961;2015;tmin;85
emilia;9200;1961;2015;tmax;100
emilia;9200;1961;2015;tmin;100
emilia;9225;1961;2015;tmax;100
emilia;9225;1961;2015;tmin;100
emilia;9277;1961;2015;tmax;95
emilia;9277;1961;2015;tmin;95
emilia;9284;1961;2015;tmax;95
emilia;9284;1961;2015;tmin;95
emilia;9371;1961;2015;tmax;95
emilia;9371;1961;2015;tmin;95
emilia;9387;1961;2015;tmax;100
emilia;9387;1961;2015;tmin;100
emilia;9577;1961;2015;tmax;95
emilia;9588;1961;2015;tmax;95
emilia;9588;1961;2015;tmin;95
emilia;13302;1962;1985;tmax;95
emilia;13302;1962;1985;tmin;95
emilia;12652;1962;2015;tmax;95
emilia;12652;1962;2015;tmin;95
emilia;9075;1962;2015;tmax;95
emilia;9075;1962;2015;tmin;95
emilia;9579;1963;2011;tmax;90
emilia;9579;1963;2011;tmin;90
emilia;9243;1963;2015;tmax;85
emilia;9243;1963;2015;tmin;85
emilia;9547;1964;2008;tmax;85
emilia;9547;1964;2008;tmin;85
emilia;13051;1965;1997;tmax;95
emilia;13051;1965;1997;tmin;95
emilia;12748;1966;2002;tmin;95
emilia;12748;1966;2003;tmax;95
emilia;9210;1966;2015;tmax;95
emilia;9210;1966;2015;tmin;95
emilia;9314;1966;2015;tmax;90
emilia;9314;1966;2015;tmin;80
emilia;9572;1967;2008;tmax;85
emilia;9572;1967;2008;tmin;85
emilia;9139;1967;2015;tmax;90
emilia;9139;1967;2015;tmin;90
emilia;12682;1968;1977;tmax;100
emilia;12682;1968;1977;tmin;100
emilia;12893;1968;2009;tmax;95
emilia;12893;1968;2009;tmin;95
emilia;9220;1968;2015;tmax;80
emilia;9220;1968;2015;tmin;80
emilia;9385;1971;2011;tmax;95
emilia;9385;1971;2011;tmin;95
emilia;9263;1972;2015;tmax;95
emilia;9263;1972;2015;tmin;95
emilia;12808;1981;2002;tmax;95
emilia;12808;1981;2002;tmin;95
emilia;9381;1985;2014;tmax;80
emilia;9381;1985;2014;tmin;80
emilia;12820;1985;2015;tmax;85
emilia;12820;1985;2015;tmin;85
emilia;9134;1985;2015;tmax;90
emilia;9134;1985;2015;tmin;90
emilia;13270;1987;2002;tmax;100
emilia;13270;1987;2002;tmin;100
emilia;9600;1987;2002;tmax;100
emilia;9600;1987;2002;tmin;90
emilia;9601;1987;2002;tmax;100
emilia;9601;1987;2002;tmin;100
emilia;9603;1987;2002;tmax;100
emilia;9603;1987;2002;tmin;100
emilia;9279;1987;2003;tmax;100
emilia;9279;1987;2003;tmin;100
emilia;9319;1987;2004;tmax;95
emilia;9319;1987;2004;tmin;95
emilia;9130;1987;2006;tmax;80
emilia;9130;1987;2006;tmin;80
emilia;9369;1987;2007;tmax;85
emilia;9369;1987;2007;tmin;80
emilia;9054;1987;2009;tmax;95
emilia;9217;1987;2014;tmax;95
emilia;9217;1987;2014;tmin;95
emilia;9060;1988;2000;tmax;95
emilia;9060;1988;2000;tmin;95
emilia;9236;1989;2010;tmax;100
emilia;9236;1989;2010;tmin;100
emilia;9192;1991;2015;tmax;90
emilia;9192;1991;2015;tmin;90
emilia;12725;1993;2002;tmax;100
emilia;12725;1993;2002;tmin;100
emilia;9272;1993;2010;tmax;100
emilia;9272;1993;2010;tmin;100
emilia;12740;1994;2014;tmax;100
emilia;12740;1994;2014;tmin;100
emilia;12955;1994;2014;tmax;95
emilia;12955;1994;2014;tmin;95
emilia;9072;1994;2014;tmax;100
emilia;9072;1994;2014;tmin;100
emilia;9196;1994;2014;tmax;95
emilia;9196;1994;2014;tmin;95
emilia;9191;1994;2015;tmax;100
emilia;9191;1994;2015;tmin;100
emilia;9023;1995;2014;tmax;100
emilia;9023;1995;2014;tmin;100
emilia;9564;1997;2015;tmax;80
emilia;12911;2000;2015;tmax;80
emilia;12911;2000;2015;tmin;80
emilia;9295;2000;2015;tmax;100
emilia;9295;2000;2015;tmin;100
emilia;9016;2001;2014;tmax;100
emilia;9016;2001;2014;tmin;100
emilia;9062;2001;2014;tmax;100
emilia;9062;2001;2014;tmin;100
emilia;9167;2001;2014;tmax;100
emilia;9167;2001;2014;tmin;100
emilia;9354;2001;2014;tmax;100
emilia;9354;2001;2014;tmin;100
emilia;12653;2001;2015;tmax;100
emilia;12653;2001;2015;tmin;100
emilia;9030;2001;2015;tmax;100
emilia;9030;2001;2015;tmin;100
emilia;9096;2001;2015;tmax;95
emilia;9096;2001;2015;tmin;95
emilia;9129;2001;2015;tmax;100
emilia;9129;2001;2015;tmin;100
emilia;9238;2001;2015;tmax;100
emilia;9238;2001;2015;tmin;100
emilia;9258;2001;2015;tmax;100
emilia;9258;2001;2015;tmin;100
emilia;9265;2001;2015;tmax;100
emilia;9265;2001;2015;tmin;100
emilia;9276;2001;2015;tmax;95
emilia;9276;2001;2015;tmin;95
emilia;9294;2001;2015;tmax;100
emilia;9294;2001;2015;tmin;100
emilia;9327;2001;2015;tmax;95
emilia;9327;2001;2015;tmin;95
emilia;9414;2001;2015;tmax;100
emilia;9414;2001;2015;tmin;100
emilia;9040;2002;2014;tmax;100
emilia;9040;2002;2014;tmin;100
emilia;12687;2002;2015;tmax;100
emilia;12687;2002;2015;tmin;100
emilia;9197;2002;2015;tmax;100
emilia;9197;2002;2015;tmin;100
emilia;9254;2002;2015;tmax;100
emilia;9254;2002;2015;tmin;100
emilia;9370;2002;2015;tmax;95
emilia;9370;2002;2015;tmin;95
emilia;9399;2002;2015;tmax;100
emilia;9399;2002;2015;tmin;100
emilia;9011;2003;2014;tmax;100
emilia;9011;2003;2014;tmin;100
emilia;9015;2003;2014;tmax;90
emilia;9015;2003;2014;tmin;90
emilia;9302;2003;2014;tmax;100
emilia;9302;2003;2014;tmin;100
emilia;12645;2003;2015;tmax;100
emilia;12645;2003;2015;tmin;100
emilia;9064;2003;2015;tmax;100
emilia;9064;2003;2015;tmin;100
emilia;9074;2003;2015;tmax;100
emilia;9074;2003;2015;tmin;100
emilia;9076;2003;2015;tmax;100
emilia;9076;2003;2015;tmin;100
emilia;9078;2003;2015;tmax;100
emilia;9078;2003;2015;tmin;100
emilia;9089;2003;2015;tmax;100
emilia;9089;2003;2015;tmin;100
emilia;9094;2003;2015;tmax;100
emilia;9094;2003;2015;tmin;100
emilia;9099;2003;2015;tmax;100
emilia;9099;2003;2015;tmin;100
emilia;9124;2003;2015;tmax;100
emilia;9124;2003;2015;tmin;100
emilia;9138;2003;2015;tmax;90
emilia;9138;2003;2015;tmin;90
emilia;9144;2003;2015;tmax;100
emilia;9144;2003;2015;tmin;100
emilia;9147;2003;2015;tmax;100
emilia;9147;2003;2015;tmin;100
emilia;9166;2003;2015;tmax;100
emilia;9166;2003;2015;tmin;100
emilia;9171;2003;2015;tmax;100
emilia;9171;2003;2015;tmin;100
emilia;9180;2003;2015;tmax;100
emilia;9180;2003;2015;tmin;100
emilia;9194;2003;2015;tmax;100
emilia;9194;2003;2015;tmin;100
emilia;9205;2003;2015;tmax;100
emilia;9205;2003;2015;tmin;100
emilia;9230;2003;2015;tmax;100
emilia;9230;2003;2015;tmin;100
emilia;9251;2003;2015;tmax;100
emilia;9251;2003;2015;tmin;100
emilia;9253;2003;2015;tmax;100
emilia;9253;2003;2015;tmin;100
emilia;9306;2003;2015;tmax;100
emilia;9306;2003;2015;tmin;100
emilia;9315;2003;2015;tmax;100
emilia;9315;2003;2015;tmin;100
emilia;9335;2003;2015;tmax;100
emilia;9335;2003;2015;tmin;100
emilia;9355;2003;2015;tmax;100
emilia;9355;2003;2015;tmin;100
emilia;9362;2003;2015;tmax;100
emilia;9362;2003;2015;tmin;100
emilia;9368;2003;2015;tmax;100
emilia;9368;2003;2015;tmin;100
emilia;9389;2003;2015;tmax;100
emilia;9389;2003;2015;tmin;100
emilia;9391;2003;2015;tmax;100
emilia;9391;2003;2015;tmin;100
emilia;9395;2003;2015;tmax;100
emilia;9395;2003;2015;tmin;100
emilia;9400;2003;2015;tmax;100
emilia;9400;2003;2015;tmin;100
emilia;9402;2003;2015;tmax;100
emilia;9402;2003;2015;tmin;100
emilia;9551;2003;2015;tmax;100
emilia;9551;2003;2015;tmin;100
emilia;9563;2003;2015;tmax;100
emilia;9563;2003;2015;tmin;100
emilia;9591;2003;2015;tmax;100
emilia;9591;2003;2015;tmin;100
emilia;9594;2003;2015;tmax;100
emilia;9594;2003;2015;tmin;100
emilia;9598;2003;2015;tmax;100
emilia;9598;2003;2015;tmin;100
emilia;12892;2004;2014;tmax;95
emilia;12892;2004;2014;tmin;95
emilia;9156;2004;2014;tmax;95
emilia;9156;2004;2014;tmin;95
emilia;9185;2004;2015;tmax;100
emilia;9185;2004;2015;tmin;100
emilia;9353;2004;2015;tmax;95
emilia;9353;2004;2015;tmin;95
emilia;9548;2004;2015;tmax;100
emilia;9548;2004;2015;tmin;100
emilia;9550;2004;2015;tmax;100
emilia;9550;2004;2015;tmin;100
emilia;9336;2005;2015;tmax;95
emilia;9336;2005;2015;tmin;95
emilia;9558;2005;2015;tmax;100
emilia;9558;2005;2015;tmin;100
emilia;9097;2006;2015;tmax;100
emilia;9097;2006;2015;tmin;100
friuli;417;1961;1979;tmax;100
friuli;417;1961;1979;tmin;100
friuli;420;1961;1987;tmax;100
friuli;420;1961;1987;tmin;100
friuli;416;1961;1988;tmax;100
friuli;416;1961;1988;tmin;100
friuli;48;1961;1996;tmax;90
friuli;48;1961;1996;tmin;90
friuli;36;1961;1997;tmax;90
friuli;36;1961;1997;tmin;90
friuli;159;1961;1999;tmax;90
friuli;159;1961;1999;tmin;90
friuli;15;1961;2004;tmax;100
friuli;15;1961;2004;tmin;100
friuli;211;1961;2004;tmax;90
friuli;211;1961;2004;tmin;90
friuli;426;1961;2004;tmax;95
friuli;426;1961;2004;tmin;95
friuli;352;1961;2008;tmax;90
friuli;352;1961;2008;tmin;90
friuli;109;1961;2011;tmax;100
friuli;109;1961;2011;tmin;100
friuli;130;1961;2011;tmax;90
friuli;130;1961;2011;tmin;90
friuli;138;1961;2011;tmax;80
friuli;138;1961;2011;tmin;80
friuli;146;1961;2011;tmax;95
friuli;146;1961;2011;tmin;95
friuli;154;1961;2011;tmax;95
friuli;154;1961;2011;tmin;95
friuli;30;1961;2011;tmax;95
friuli;30;1961;2011;tmin;95
friuli;334;1961;2011;tmax;95
friuli;334;1961;2011;tmin;95
friuli;348;1961;2011;tmax;100
friuli;348;1961;2011;tmin;100
friuli;389;1961;2011;tmax;95
friuli;389;1961;2011;tmin;95
friuli;419;1961;2011;tmax;95
friuli;419;1961;2011;tmin;95
friuli;46;1961;2011;tmax;95
friuli;46;1961;2011;tmin;95
friuli;104;1961;2012;tmax;95
friuli;104;1961;2012;tmin;95
friuli;174;1962;2011;tmax;95
friuli;174;1962;2011;tmin;95
friuli;382;1965;2011;tmax;80
friuli;382;1965;2011;tmin;80
friuli;122;1967;2011;tmax;95
friuli;122;1967;2011;tmin;95
friuli;160;1967;2011;tmax;100
friuli;160;1967;2011;tmin;100
friuli;427;1968;2005;tmax;100
friuli;427;1968;2005;tmin;100
friuli;328;1968;2011;tmax;95
friuli;328;1968;2011;tmin;95
friuli;186;1969;2011;tmax;95
friuli;186;1969;2011;tmin;95
friuli;257;1969;2011;tmax;90
friuli;257;1969;2011;tmin;90
friuli;322;1969;2011;tmax;80
friuli;322;1969;2011;tmin;80
friuli;409;1972;1990;tmax;100
friuli;409;1972;1990;tmin;100
friuli;75;1972;2002;tmax;100
friuli;75;1972;2002;tmin;100
friuli;18;1973;2008;tmax;100
friuli;18;1973;2008;tmin;100
friuli;64;1974;2006;tmax;95
friuli;64;1974;2006;tmin;95
friuli;19;1974;2008;tmax;95
friuli;19;1974;2008;tmin;95
friuli;23;1974;2008;tmax;100
friuli;23;1974;2008;tmin;100
friuli;428;1974;2011;tmax;100
friuli;428;1974;2011;tmin;100
friuli;108;1976;2002;tmax;100
friuli;108;1976;2002;tmin;100
friuli;366;1976;2012;tmax;100
friuli;366;1976;2012;tmin;100
friuli;273;1984;2002;tmax;100
friuli;273;1984;2002;tmin;100
friuli;143;1986;2011;tmax;95
friuli;143;1986;2011;tmin;95
friuli;267;1986;2012;tmax;100
friuli;267;1986;2012;tmin;100
friuli;415;1990;2012;tmax;95
friuli;415;1990;2012;tmin;95
friuli;93;1991;2005;tmax;100
friuli;93;1991;2005;tmin;100
friuli;167;1993;2004;tmax;100
friuli;167;1993;2004;tmin;100
friuli;311;1997;2011;tmax;100
friuli;311;1997;2011;tmin;100
friuli;177;1998;2011;tmax;85
friuli;177;1998;2011;tmin;85
friuli;207;2001;2010;tmax;100
friuli;207;2001;2010;tmin;100
friuli;102;2001;2011;tmax;100
friuli;102;2001;2011;tmin;100
friuli;112;2001;2011;tmax;100
friuli;112;2001;2011;tmin;100
friuli;114;2001;2011;tmax;100
friuli;114;2001;2011;tmin;100
friuli;123;2001;2011;tmax;95
friuli;123;2001;2011;tmin;95
friuli;132;2001;2011;tmax;100
friuli;132;2001;2011;tmin;100
friuli;148;2001;2011;tmax;95
friuli;148;2001;2011;tmin;100
friuli;155;2001;2011;tmax;100
friuli;155;2001;2011;tmin;100
friuli;16;2001;2011;tmax;100
friuli;16;2001;2011;tmin;100
friuli;161;2001;2011;tmax;100
friuli;161;2001;2011;tmin;100
friuli;191;2001;2011;tmax;100
friuli;191;2001;2011;tmin;100
friuli;212;2001;2011;tmax;100
friuli;212;2001;2011;tmin;100
friuli;24;2001;2011;tmax;100
friuli;24;2001;2011;tmin;100
friuli;25;2001;2011;tmax;100
friuli;25;2001;2011;tmin;100
friuli;252;2001;2011;tmax;100
friuli;252;2001;2011;tmin;100
friuli;351;2001;2011;tmax;95
friuli;351;2001;2011;tmin;95
friuli;357;2001;2011;tmax;100
friuli;357;2001;2011;tmin;100
friuli;367;2001;2011;tmax;100
friuli;367;2001;2011;tmin;100
friuli;381;2001;2011;tmax;100
friuli;381;2001;2011;tmin;100
friuli;386;2001;2011;tmax;100
friuli;386;2001;2011;tmin;100
friuli;393;2001;2011;tmax;100
friuli;393;2001;2011;tmin;100
friuli;406;2001;2011;tmax;100
friuli;406;2001;2011;tmin;100
friuli;47;2001;2011;tmax;100
friuli;47;2001;2011;tmin;100
friuli;49;2001;2011;tmax;100
friuli;49;2001;2011;tmin;100
friuli;63;2001;2011;tmax;100
friuli;63;2001;2011;tmin;100
friuli;66;2001;2011;tmax;100
